Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day calls,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,State group churn
201,415,No,No,0,110,86,251.3,81,11.2,4,1,True,78.14999999999999,3
78,415,No,No,0,115,102,201.0,94,12.0,3,4,True,39.910000000000004,1
67,415,No,No,0,70,143,208.9,91,7.5,6,0,False,52.51,3
100,408,No,No,0,125,102,277.8,97,9.7,6,1,False,64.93,2
41,510,No,No,0,67,74,223.8,156,12.3,5,3,False,72.25,2
133,415,No,No,0,71,131,275.5,132,12.9,4,3,False,55.97,2
36,408,No,Yes,43,123,117,325.9,105,8.6,6,2,False,33.04,3
51,510,No,Yes,28,121,99,246.2,88,8.3,3,0,False,77.66999999999999,3
122,415,No,No,0,128,70,123.0,75,8.1,4,0,False,44.209999999999994,3
110,408,No,No,0,102,118,214.6,74,9.4,4,1,False,60.15,2
91,408,Yes,No,0,115,116,156.3,86,12.2,4,1,False,44.94,2
121,408,No,No,0,74,98,144.0,103,10.1,4,5,False,62.26,2
109,415,No,No,0,100,103,139.4,105,7.8,8,3,False,58.45,2
72,415,No,No,0,88,129,269.3,118,6.8,3,0,False,60.85,3
108,415,No,No,0,126,85,174.8,98,9.4,6,3,False,56.419999999999995,1
148,415,Yes,No,0,111,133,277.4,62,8.2,5,1,False,65.1,1
76,510,Yes,No,0,110,63,208.4,123,13.2,5,0,True,72.44,3
103,415,No,No,0,151,56,168.2,109,15.8,3,6,True,54.120000000000005,1
87,415,No,No,0,83,106,189.1,84,9.3,2,0,True,63.21999999999999,3
35,510,No,Yes,37,76,98,228.0,136,5.0,3,2,False,57.51,2
77,510,No,Yes,29,89,97,148.4,106,9.7,9,2,False,64.19,1
124,510,No,No,0,108,91,242.3,82,12.2,3,1,False,58.15,2
30,415,No,No,0,107,76,287.4,90,11.3,2,0,False,72.99,2
53,415,No,Yes,32,63,125,178.9,105,12.8,2,2,False,53.13999999999999,2
100,510,Yes,No,0,98,122,156.2,117,9.7,4,1,False,35.24999999999999,3
59,408,No,Yes,32,120,136,213.5,95,8.8,5,1,False,65.26,3
143,510,No,No,0,120,104,182.5,85,6.9,4,3,False,61.64,3
111,408,No,No,0,90,72,260.1,121,10.8,3,1,True,89.76,3
143,510,No,No,0,107,117,180.4,85,10.2,13,1,False,52.58,3
68,415,Yes,Yes,24,92,98,214.5,108,14.2,6,3,True,58.3,3
93,510,Yes,No,0,114,127,196.2,48,11.4,3,1,False,64.0,1
103,415,No,No,0,134,112,168.8,164,12.0,6,2,False,34.32,1
144,510,No,Yes,38,86,123,221.5,122,3.7,4,0,False,39.17,2
93,415,No,No,0,141,107,262.4,111,12.0,7,1,False,59.230000000000004,1
149,510,Yes,No,0,79,83,197.8,109,8.8,9,3,False,58.6,2
23,510,No,Yes,31,84,96,294.6,107,9.4,6,1,False,56.15,2
221,510,No,Yes,24,85,92,205.7,103,2.4,3,0,False,59.65,2
164,510,No,Yes,30,100,121,206.3,66,13.2,8,1,False,72.99000000000001,3
104,415,No,Yes,18,66,65,193.0,108,13.4,9,2,False,61.43,3
150,415,No,Yes,35,72,170,213.8,105,8.8,2,2,False,64.02,3
184,408,No,Yes,12,76,105,149.3,93,10.2,5,0,False,65.08,1
61,415,Yes,Yes,29,119,83,250.9,114,11.7,6,3,False,50.83,2
115,415,No,No,0,101,60,213.4,82,12.3,4,3,True,74.94,2
33,408,No,No,0,81,96,211.2,87,8.4,3,2,False,71.13,3
100,510,No,No,0,117,111,262.7,111,7.5,4,2,True,75.31,3
75,510,No,Yes,28,96,111,169.6,153,2.5,5,1,False,56.36,2
121,408,No,Yes,34,95,66,112.4,125,7.5,8,0,False,67.18,1
142,415,Yes,No,0,140,119,152.9,88,10.9,7,1,False,53.190000000000005,3
121,510,No,No,0,93,97,197.7,118,8.8,3,3,True,77.34,3
87,415,No,Yes,33,99,81,215.3,95,10.2,7,2,False,53.69,2
34,408,No,No,0,65,99,292.4,105,5.0,3,1,False,69.03999999999999,2
177,415,Yes,No,0,118,73,191.9,87,11.3,2,1,True,68.61999999999999,1
58,415,No,Yes,30,111,109,264.0,118,8.4,2,0,False,64.55000000000001,2
113,415,Yes,No,0,112,94,169.5,106,10.3,9,5,True,42.370000000000005,3
89,415,No,No,0,101,94,180.8,85,12.6,2,3,False,40.82,2
77,408,Yes,Yes,44,117,86,203.5,101,11.9,2,0,True,49.99999999999999,3
146,510,No,No,0,104,122,47.4,73,3.9,9,4,True,40.22,2
93,415,No,No,0,85,95,233.0,82,11.5,3,0,False,56.88,3
160,415,No,No,0,66,109,227.8,102,11.7,6,0,False,68.97,3
55,415,No,No,0,103,114,180.0,74,13.5,4,0,False,57.96,1
88,408,No,No,0,105,121,194.4,123,9.2,4,2,False,71.60000000000001,3
63,510,No,No,0,87,87,194.3,93,11.7,3,0,False,62.55,3
57,415,No,Yes,30,105,83,228.1,77,14.7,5,1,False,68.76,1
138,510,Yes,No,0,61,60,146.2,114,11.0,4,2,True,74.11,1
115,408,No,No,0,115,106,232.3,65,17.0,1,3,False,73.66000000000001,3
171,415,No,No,0,110,109,292.7,131,13.3,5,2,False,56.980000000000004,3
127,510,No,No,0,79,114,113.8,118,15.0,2,1,False,50.92999999999999,3
61,415,No,No,0,76,108,130.6,122,13.9,2,1,False,67.86,2
131,415,No,No,0,73,116,131.1,94,7.3,6,1,False,52.24999999999999,2
88,408,No,No,0,107,84,139.2,99,10.1,5,1,False,55.459999999999994,2
130,510,No,No,0,81,110,202.5,103,6.0,1,2,False,50.27,1
89,415,No,Yes,24,98,67,214.5,126,5.9,2,0,False,45.48,1
82,415,No,No,0,83,74,251.7,99,11.0,6,3,True,79.19,1
115,415,No,No,0,92,107,190.9,96,8.8,3,1,False,65.82,3
117,510,Yes,No,0,121,104,162.8,115,10.5,5,1,False,65.11,2
60,415,No,No,0,67,68,181.2,101,12.8,6,2,False,59.94,2
62,415,No,No,0,84,99,238.4,79,12.5,1,2,False,49.07,1
131,408,No,No,0,108,91,322.2,109,14.7,8,3,False,73.65,2
65,408,No,No,0,109,117,125.6,111,8.0,5,1,False,61.61,2
142,510,No,Yes,22,114,106,241.4,98,8.8,2,1,False,63.800000000000004,2
134,415,No,No,0,115,96,238.5,125,10.0,9,2,False,52.21000000000001,2
139,415,No,Yes,43,85,82,148.0,105,8.3,5,2,False,67.07,3
76,408,No,No,0,140,133,271.8,116,10.0,3,4,True,53.42,3
100,408,No,No,0,122,92,274.9,92,5.1,8,1,False,60.71,2
99,415,No,Yes,31,71,58,234.0,115,7.7,4,3,False,71.39999999999999,1
106,415,No,Yes,30,105,109,158.4,96,13.1,8,0,False,66.98,3
170,415,No,Yes,42,119,90,184.6,49,10.9,3,4,True,56.650000000000006,3
78,415,No,No,0,105,90,247.6,113,4.9,9,1,False,55.4,3
39,408,No,No,0,110,116,104.7,83,13.2,5,1,False,49.84,1
119,510,Yes,Yes,22,119,133,150.0,94,13.9,20,1,True,58.77,3
95,408,No,No,0,133,98,188.9,87,9.1,4,0,False,56.46,1
116,408,No,No,0,106,137,198.0,92,12.3,3,1,False,38.65,1
110,415,No,No,0,88,96,128.7,57,11.7,5,1,False,62.11,1
74,510,No,No,0,77,111,154.9,109,9.0,2,1,False,61.48,3
148,408,No,Yes,33,84,84,160.6,80,11.3,3,1,False,65.46000000000001,3
83,510,No,No,0,70,115,144.4,112,12.3,4,1,False,43.44,3
73,408,No,No,0,95,143,201.4,113,11.0,4,2,False,56.64,3
111,415,No,Yes,21,94,116,166.7,108,7.1,3,1,False,50.44,3
75,510,Yes,No,0,78,99,153.5,100,7.8,3,1,False,52.980000000000004,1
71,510,Yes,No,0,114,140,206.5,80,13.8,5,4,True,61.53999999999999,1
58,415,No,Yes,22,127,85,174.2,86,11.5,7,2,False,69.35000000000001,2
172,408,No,No,0,109,123,160.7,65,17.8,4,4,False,66.59,2
45,415,No,No,0,87,97,265.9,72,13.3,6,1,False,65.56,1
100,408,Yes,No,0,112,102,255.3,95,12.0,4,4,False,71.21,2
94,415,No,No,0,91,107,224.8,108,13.6,17,2,False,53.98,3
128,415,No,No,0,94,83,188.3,124,6.9,5,2,False,59.519999999999996,1
181,408,No,No,0,130,93,262.4,110,14.2,4,2,False,66.99,3
127,408,No,No,0,128,95,191.4,97,10.0,5,1,False,41.0,1
89,415,No,No,0,81,74,131.9,120,9.1,4,1,False,58.63999999999999,1
149,415,No,Yes,18,106,106,178.3,98,6.5,4,0,False,44.76,3
103,510,No,Yes,29,111,96,220.3,108,12.3,9,0,False,59.74999999999999,3
163,415,Yes,No,0,90,113,211.1,94,7.8,8,1,False,61.150000000000006,2
52,415,No,No,0,131,118,192.5,106,11.6,4,2,False,58.559999999999995,2
89,415,No,No,0,99,115,280.9,112,15.9,6,3,False,54.39,2
122,510,Yes,No,0,101,77,120.1,133,9.7,4,4,True,48.51,2
62,408,No,No,0,105,122,180.5,72,11.5,2,4,True,88.39,3
117,415,No,No,0,126,97,227.0,56,13.6,3,5,True,55.21,2
78,408,No,No,0,99,88,243.3,109,9.3,4,2,False,56.279999999999994,3
96,415,No,No,0,128,87,178.9,92,14.9,7,1,False,54.39999999999999,3
79,415,No,No,0,98,68,221.4,128,11.8,5,2,False,52.169999999999995,3
192,415,No,Yes,36,77,126,279.1,83,9.9,6,2,False,60.10000000000001,1
68,415,No,No,0,57,55,191.3,123,9.6,4,3,False,63.53,2
28,510,No,No,0,109,58,191.9,91,14.1,6,2,False,67.74,1
74,415,No,Yes,25,113,82,241.4,77,13.7,4,0,False,77.01,1
